"","n","mu_pop","method","powerSS11","powerSS12","powerSSR11","powerSSR12","powerNS11","powerNS12","costSS11","costSS12","costSSR11","costSSR12","costNS11","costNS12","costSS11_Q025","costSS12_Q025","costSSR11_Q025","costSSR12_Q025","costNS11_Q025","costNS12_Q025","costSS11_Q975","costSS12_Q975","costSSR11_Q975","costSSR12_Q975","costNS11_Q975","costNS12_Q975","missSS11","missSS12","missSSR11","missSSR12","missNS11","missNS12"
"334",370,124.7,"KK",0.48,0.687,0.798,0.803,0.812,0.824,2192.42,2895.24,2722.04,3030.26,2380.6,2837.4,2022.5,2866.12,2517.2,2822.9,2245.6,2702.4,2225.4,2924.36,2788,3098.6,2380.6,2837.4,0,0,0,0,0,0
"335",370,124.7,"MF",0.557,0.704,0.721,0.752,0.729,0.754,2602.36,4003,3220.12,3732.04,2889.2,3562.4,2569.08,3841.099,3153.56,3659.72,2889.2,3427.4,2631.48,4029.84,3278.36,3795.32,2889.2,3562.4,0,0,0,0,0,0
"336",370,124.7,"FP",0,0.011,0.627,0.668,0.682,0.727,2148.98,3895.8,2381.76,2623.88,3292.4,4217.2,2112.82,3704.6175,2309.44,2534.92,3292.4,4217.2,2189.66,3958.5,2463.12,2858.96,3292.4,4217.2,0,0,0,0,0,0
"337",380,2.8,"KK",0,0,0.51,0.552,0.59,0.629,1348.98,1870.6,1420.76,1425.94,2284.4,2742.6,1327.64,1843.508,1378.08,1381.72,2284.4,2742.6,1372.26,2034.72,1467.32,1474.18,2284.4,2742.6,0,0,0,0,0,0
"338",380,2.8,"MF",0,0,0.575,0.612,0.648,0.673,1741.84,2685.48,1883.28,2042.76,2930.8,3472.6,1712.72,2506.56,1825.04,1979.48,2930.8,3472.6,1775.12,2726.96,1949.84,2115.08,2930.8,3472.6,0,0,0,0,0,0
"339",380,2.8,"FP",0,0.001,0.008,0.003,0.524,0.528,1950.1,2903.7,1826.4,1831.6,3472.6,4542.8,1941.06,2887.2,1808.32,1809.36,3472.6,4542.8,1959.14,2923.5,1970.44,1977.72,3472.6,4542.8,0.015,0,0.892,0.892,0.015,0.015
"340",380,12.9499,"KK",0,0.009,0.66,0.676,0.73,0.746,1500.3,2352.76,1723.4,1874.5,2284.4,2742.6,1465.38,2315.268,1653.56,1802.14,2284.4,2742.6,1533.3285,2390.2,1789.457,1942.9405,2284.4,2742.6,0,0,0,0,0,0
"341",380,12.9499,"MF",0.019,0.144,0.661,0.689,0.735,0.767,2076.52,3226.32,2417.64,2746.68,2930.8,3472.6,2039.028,3182.4,2342.656,2530.207,2930.8,3472.6,2111.88,3272.68,2488.36,2823.52,2930.8,3472.6,0,0,0,0,0,0
"342",380,12.9499,"FP",0,0,0.376,0.384,0.622,0.634,1981.74,2992.8,2020.16,2038.88,3472.6,4542.8,1965.92,2956.5,1862.56,1876.08,3472.6,4542.8,2002.08,3167.4,2065.36,2094.48,3472.6,4542.8,0,0,0.163,0.163,0,0
"343",380,49.7,"KK",0.101,0.41,0.743,0.757,0.811,0.817,1944.9,2828.68,2342.6,2641.3,2419.4,2877.6,1794.38,2654.16,2176.56,2343.0595,2284.4,2742.6,2003.1,2864.092,2459,2761.9,2419.4,2877.6,0,0,0,0,0,0
"344",380,49.7,"MF",0.319,0.594,0.717,0.727,0.735,0.737,2402.88,3831.4,2935.36,3432.52,2930.8,3472.6,2365.44,3794.8,2860.48,3216.16,2930.8,3472.6,2575.32,3865.56,3145.24,3513.88,2930.8,3472.6,0,0,0,0,0,0
"345",380,49.7,"FP",0,0,0.547,0.567,0.635,0.658,2067.62,3460.8,2196.44,2390.72,3472.6,4542.8,2038.24,3408,2137.68,2318.44,3472.6,4542.8,2234.26,3516.9,2394.72,2468.56,3472.6,4542.8,0,0,0,0,0,0
"346",380,124.7,"KK",0.501,0.693,0.799,0.799,0.819,0.823,2225.4,3065.6,2768.6,3077.8,2419.4,2877.6,2190.48,3036.48,2698.76,3005.44,2419.4,2877.6,2256.44,3229.72,2830.68,3142.12,2419.4,2877.6,0,0,0,0,0,0
"347",380,124.7,"MF",0.6,0.714,0.758,0.769,0.756,0.766,2641.88,4049.36,3278.36,3793.52,2930.8,3607.6,2608.6,4022.52,3211.8,3721.2,2930.8,3607.6,2671,4078.64,3336.6,3991.8,2930.8,3607.6,0,0,0,0,0,0
"348",380,124.7,"FP",0,0.009,0.613,0.622,0.657,0.672,2313.36,3942,2552.92,2798.16,3472.6,4542.8,2277.2,3750.8175,2480.6,2709.2,3472.6,4542.8,2354.04,4004.7825,2634.28,3033.24,3472.6,4542.8,0,0,0,0,0,0
"349",390,2.8,"KK",0,0,0.545,0.575,0.622,0.612,1505.32,1893.48,1579.04,1584.36,2458.2,2917.8,1483.98,1864.36,1536.36,1540.14,2458.2,2917.8,1528.6,2059.732,1625.6,1632.6,2458.2,2917.8,0,0,0,0,0,0
"350",390,2.8,"MF",0,0,0.591,0.607,0.671,0.687,1766.8,2717.2,1912.4,2072.6,2972.4,3517.8,1735.6,2540.72,1850,2004.8,2972.4,3517.8,1800.08,2758.68,1978.96,2144.92,2972.4,3517.8,0,0,0,0,0,0
"351",390,2.8,"FP",0.001,0,0.013,0.003,0.543,0.558,1972.7,2936.7,1849,1854.2,3517.8,4598.4,1963.66,2920.2,1830.92,1831.96,3517.8,4598.4,1984,2959.8,1993.04,2000.32,3517.8,4598.4,0.01,0,0.87,0.87,0.01,0.01
"352",390,12.9499,"KK",0,0.007,0.646,0.675,0.691,0.729,1660.52,2383.96,1889.44,2040.96,2458.2,2917.8,1625.6,2344.388,1819.6,1968.6,2458.2,2917.8,1830.44,2421.4,2094.28,2248.32,2458.2,2917.8,0,0,0,0,0,0
"353",390,12.9499,"MF",0.018,0.15,0.666,0.69,0.683,0.718,2104.6,3400.36,2453,2783.3,2972.4,3517.8,2066.12,3353.939,2376.04,2699.68,2972.4,3517.8,2284.32,3584.16,2677.44,2880.48,2972.4,3517.8,0,0,0,0,0,0
"354",390,12.9499,"FP",0,0,0.387,0.412,0.591,0.61,2006.6,3029.1,2047.28,2067.04,3517.8,4598.4,1988.52,2992.8,1889.68,1904.24,3517.8,4598.4,2026.94,3200.4,2092.48,2122.64,3517.8,4598.4,0,0,0.139,0.139,0,0
"355",390,49.7,"KK",0.102,0.398,0.753,0.77,0.772,0.79,1999.22,2999.04,2431.84,2733.06,2458.2,2917.8,1962.36,2826.6,2358.12,2656.68,2458.2,2917.8,2038.02,3034.4,2509.44,2813.46,2458.2,2917.8,0,0,0,0,0,0
"356",390,49.7,"MF",0.33,0.59,0.695,0.718,0.729,0.762,2440.32,3875.32,2989.44,3489.48,2972.4,3652.8,2400.8,3833.84,2910.4,3403.6,2972.4,3652.8,2608.6,3911.92,3191,3561.8,2972.4,3652.8,0,0,0,0,0,0
"357",390,49.7,"FP",0,0,0.581,0.617,0.636,0.678,2097,3503.7,2232.6,2430,3517.8,4598.4,2065.36,3447.6,2169.32,2352.16,3517.8,4598.4,2261.38,3691.5825,2426.36,2502.28,3517.8,4598.4,0,0,0,0,0,0
"358",390,124.7,"KK",0.464,0.693,0.806,0.807,0.811,0.814,2258.38,3238.04,2815.16,3125.34,2593.2,3052.8,2227.2915,3073.92,2752.983,3060.9195,2458.2,2917.8,2291.36,3269.24,2881.12,3193.68,2593.2,3052.8,0,0,0,0,0,0
"359",390,124.7,"MF",0.584,0.734,0.756,0.772,0.762,0.781,2677.24,4095.72,3328.28,3845.96,2972.4,3652.8,2645.988,4064,3265.776,3778.047,2972.4,3652.8,2708.44,4122.621,3390.68,4048.76,2972.4,3652.8,0,0,0,0,0,0
"360",390,124.7,"FP",0,0.011,0.615,0.629,0.686,0.714,2342.74,3991.5,2589.08,2837.44,3517.8,4598.4,2304.32,3783.9,2512.24,2742.92,3517.8,4598.4,2383.42,4050.9,2670.44,3072.52,3517.8,4598.4,0,0,0,0,0,0
"361",400,2.8,"KK",0,0,0.555,0.56,0.645,0.645,1526.66,2190.52,1602.32,1607.78,2497,2958,1505.32,2022.24,1559.64,1563.56,2497,2958,1549.94,2219.64,1648.88,1656.02,2497,2958,0,0,0.001,0.001,0,0
"362",400,2.8,"MF",0,0,0.586,0.606,0.658,0.69,1791.76,2883.92,1941.52,2102.44,3014,3698,1762.588,2844.88,1883.176,2039.047,3014,3698,1825.04,2925.4,2008.08,2174.76,3014,3698,0,0,0,0,0,0
"363",400,2.8,"FP",0.001,0,0.007,0.003,0.527,0.548,1995.3,2969.7,1871.6,1876.8,3698,4654,1986.26,2953.2,1853.52,1854.56,3698,4654,2004.34,2992.8,2015.753,2023.059,3698,4654,0.011,0,0.884,0.884,0.011,0.011
"364",400,12.9499,"KK",0,0.002,0.663,0.67,0.71,0.727,1685.74,2546,1920.48,2072.42,2497,2958,1652.76,2508.56,1854.52,2004.08,2497,2958,1855.66,2587.6,2125.32,2279.78,2497,2958,0,0,0,0,0,0
"365",400,12.9499,"MF",0.016,0.163,0.669,0.711,0.713,0.739,2134.76,3439.4,2492.52,2824.44,3014,3698,2095.24,3390.6,2413.48,2738.56,3014,3698,2311.36,3623.2,2710.72,2914.84,3014,3698,0,0,0,0,0,0
"366",400,12.9499,"FP",0,0,0.39,0.39,0.616,0.647,2029.2,3062.1,2074.4,2095.2,3698,4654,2011.12,3029.0175,1916.8,1932.4,3698,4654,2049.54,3240,2115.08,2145.24,3698,4654,0,0,0.128,0.128,0,0
"367",400,49.7,"KK",0.112,0.39,0.784,0.784,0.79,0.797,2030.26,3034.4,2474.52,2776.58,2632,3093,1991.46,2861.96,2396.92,2696.18,2632,3093,2065.2285,3067.732,2544.457,2849.0405,2632,3093,0,0,0,0,0,0
"368",400,49.7,"MF",0.324,0.625,0.73,0.751,0.754,0.777,2608.6,3919.24,3170.2,3537.4,3014,3698,2434.08,3880.2,2956.16,3451.52,3014,3698,2643.96,4088.4,3240.92,3749.24,3014,3698,0,0,0,0,0,0
"369",400,49.7,"FP",0,0,0.578,0.601,0.666,0.679,2121.86,3549.9,2259.72,2458.16,3698,4654,2092.48,3490.5,2200.96,2385.88,3698,4654,2290.76,3737.7825,2462.52,2676.56,3698,4654,0,0,0,0,0,0
"370",400,124.7,"KK",0.492,0.725,0.821,0.816,0.832,0.839,2293.3,3277.56,2865.6,3176.9,2632,3093,2260.32,3109.28,2799.64,3108.56,2632,3093,2326.28,3304.652,2931.56,3245.24,2632,3093,0,0,0,0,0,0
"371",400,124.7,"MF",0.597,0.737,0.74,0.76,0.758,0.77,2716.76,4272.2,3386.52,4042.44,3014,3698,2681.4,4120.12,3315.8,3830.6,3014,3698,2747.96,4438.92,3448.92,4110.24,3014,3698,0,0,0,0,0,0
"372",400,124.7,"FP",0,0.008,0.627,0.641,0.679,0.701,2372.12,4037.7,2625.24,2876.72,3698,4654,2335.96,3840,2552.92,2787.76,3698,4654,2416.2315,4103.8575,2710.088,3111.939,3698,4654,0,0,0,0,0,0
"373",410,2.8,"KK",0,0,0.524,0.543,0.628,0.654,1548,2213.4,1625.6,1631.2,2670.8,3133.2,1524.72,2049.28,1579.04,1582.96,2670.8,3133.2,1571.28,2244.6,1672.16,1679.44,2670.8,3133.2,0,0,0,0,0,0
"374",410,2.8,"MF",0,0.001,0.567,0.612,0.621,0.666,1816.72,2918.08,1970.64,2132.28,3055.6,3743.2,1787.548,2874.16,1912.296,2068.887,3055.6,3743.2,1850,2959.56,2037.2,2204.6,3055.6,3743.2,0,0,0,0,0,0
"375",410,2.8,"FP",0,0.001,0.006,0.001,0.498,0.528,2017.9,3141,1894.2,1899.4,3743.2,4709.6,2008.86,3121.2,1876.12,1877.16,3743.2,4709.6,2026.94,3160.8,2042.76,2051.08,3743.2,4709.6,0.006,0,0.877,0.877,0.006,0.006
"376",410,12.9499,"KK",0,0.005,0.669,0.687,0.718,0.751,1710.96,2577.2,1951.52,2103.88,2670.8,3133.2,1675.9915,2535.6,1881.583,2031.4195,2670.8,3133.2,1882.82,2618.8,2160.24,2315.26,2670.8,3133.2,0,0,0,0,0,0
"377",410,12.9499,"MF",0.01,0.151,0.654,0.671,0.733,0.752,2163.88,3480.88,2529.96,2863.32,3055.6,3743.2,2126.44,3429.64,2455.08,2781.96,3055.6,3743.2,2340.48,3662.24,2748.16,2953.833,3055.6,3743.2,0,0,0,0,0,0
"378",410,12.9499,"FP",0,0,0.393,0.385,0.579,0.618,2054.06,3371.7,2101.52,2123.36,3743.2,4709.6,2035.98,3200.4,1934.88,1949.44,3743.2,4709.6,2074.4,3411.3,2142.2,2173.4,3743.2,4709.6,0,0,0.125,0.125,0,0
"379",410,49.7,"KK",0.105,0.436,0.753,0.781,0.814,0.833,2059.36,3069.76,2513.32,2816.08,2670.8,3133.2,2022.5,3030.24,2439.6,2739.7,2670.8,3133.2,2096.22,3105.172,2587.04,2892.46,2670.8,3133.2,0,0,0,0,0,0
"380",410,49.7,"MF",0.354,0.63,0.716,0.732,0.76,0.779,2641.88,3963.16,3215.96,3585.32,3055.6,3743.2,2471.52,3921.68,3010.24,3508.48,3055.6,3743.2,2681.4,4134.76,3295,3806.2,3055.6,3743.2,0,0,0,0,0,0
"381",410,49.7,"FP",0,0,0.556,0.573,0.672,0.712,2148.98,3724.5,2291.36,2491.88,3743.2,4709.6,2115.08,3665.1,2223.56,2408.48,3743.2,4709.6,2317.88,3915.6,2494.16,2710.28,3743.2,4709.6,0,0,0,0,0,0
"382",410,124.7,"KK",0.5,0.695,0.794,0.811,0.826,0.836,2326.28,3315,2912.16,3224.44,2670.8,3133.2,2291.36,3281.72,2842.32,3152.08,2670.8,3133.2,2359.26,3344.12,2978.12,3292.78,2670.8,3133.2,0,0,0,0,0,0
"383",410,124.7,"MF",0.57,0.715,0.743,0.757,0.734,0.767,2871.52,4451.12,3540.24,4191.46,3190.6,3878.2,2723,4294.099,3378.2,3896.6,3055.6,3743.2,3053.32,4487.72,3768.84,4297.68,3190.6,3878.2,0,0,0,0,0,0
"384",410,124.7,"FP",0,0.008,0.632,0.653,0.702,0.727,2401.5,4222.2,2661.4,3051,3743.2,4709.6,2360.82,4156.2,2580.04,2815.92,3743.2,4709.6,2577.18,4419.9825,2877.76,3151.08,3743.2,4709.6,0,0,0,0,0,0
"385",420,2.8,"KK",0,0,0.504,0.538,0.591,0.628,1569.34,2238.36,1648.88,1654.62,2709.6,3173.4,1548,2072.16,1606.2,1610.4,2709.6,3173.4,1592.6685,2269.56,1695.537,1702.9605,2709.6,3173.4,0,0,0.001,0.001,0,0
"386",420,2.8,"MF",0,0,0.601,0.622,0.678,0.699,1841.68,2947.36,1999.76,2162.12,3097.2,3788.4,1812.56,2903.44,1941.52,2098.84,3097.2,3788.4,1872.932,2993.781,2062.264,2230.033,3097.2,3788.4,0,0,0,0,0,0
"387",420,2.8,"FP",0,0,0.011,0.003,0.536,0.561,2040.5,3174,1916.8,1922,3788.4,4900.2,2031.46,3154.2,1898.72,1899.76,3788.4,4900.2,2051.8,3193.8,2060.953,2068.259,3788.4,4900.2,0.004,0,0.889,0.889,0.004,0.004
"388",420,12.9499,"KK",0,0.005,0.644,0.678,0.722,0.746,1736.18,2606.32,1982.56,2135.34,2709.6,3173.4,1699.32,2562.588,1908.84,2058.96,2709.6,3173.4,1906.1,2778.812,2187.4,2342.7,2709.6,3173.4,0,0,0,0,0,0
"389",420,12.9499,"MF",0.015,0.144,0.657,0.68,0.708,0.736,2195.08,3652.48,2571.56,2906.72,3097.2,3788.4,2151.4,3466.24,2484.2,2811.8,3097.2,3788.4,2371.68,3701.28,2789.76,3132.12,3097.2,3788.4,0,0,0,0,0,0
"390",420,12.9499,"FP",0,0,0.4,0.424,0.598,0.604,2076.66,3406.35,2124.12,2145.96,3788.4,4900.2,2058.58,3236.7,1966.52,1983.16,3788.4,4900.2,2099.26,3447.6,2169.32,2201.56,3788.4,4900.2,0,0,0.12,0.12,0,0
"391",420,49.7,"KK",0.097,0.386,0.766,0.772,0.808,0.825,2090.4,3105.12,2556,2859.6,2709.6,3173.4,2051.6,3067.68,2478.4,2779.2,2709.6,3173.4,2129.2485,3144.64,2633.697,2940.1005,2709.6,3173.4,0,0,0,0,0,0
"392",420,49.7,"MF",0.302,0.623,0.741,0.742,0.748,0.754,2679.32,4146.96,3270.04,3642.28,3097.2,3788.4,2504.8,3970.48,3056,3556.4,3097.2,3788.4,2716.76,4313.68,3344.92,3858.64,3097.2,3788.4,0,0,0,0,0,0
"393",420,49.7,"FP",0,0,0.569,0.572,0.668,0.693,2173.84,3764.1,2318.48,2520.04,3788.4,4900.2,2142.2,3711.3,2255.2,2442.2,3788.4,4900.2,2342.7965,3958.5,2521.393,2738.579,3788.4,4900.2,0,0,0,0,0,0
"394",420,124.7,"KK",0.503,0.707,0.798,0.814,0.832,0.833,2359.26,3352.44,2958.72,3271.98,2709.6,3173.4,2324.34,3319.108,2888.88,3199.62,2709.6,3173.4,2394.18,3383.64,3028.56,3479.34,2709.6,3173.4,0,0,0,0,0,0
"395",420,124.7,"MF",0.588,0.729,0.755,0.775,0.745,0.757,2924.56,4504.8,3625.52,4286.84,3232.2,4058.4,2893.36,4335.64,3563.12,4219.04,3232.2,4058.4,3092.84,4534.08,3827.08,4359.16,3232.2,4058.4,0,0,0,0,0,0
"396",420,124.7,"FP",0,0.009,0.611,0.646,0.716,0.742,2428.62,4265.1,2693.04,3084.72,3788.4,4900.2,2387.94,4202.3175,2611.68,2849.64,3788.4,4900.2,2604.3,4466.1,2909.4,3184.8,3788.4,4900.2,0,0,0,0,0,0
"397",430,2.8,"KK",0,0,0.561,0.571,0.64,0.678,1590.68,2263.32,1672.16,1678.04,2748.4,3213.6,1567.4,2097.12,1625.6,1629.8,2748.4,3213.6,1615.9,2294.52,1722.6,1730.3,2748.4,3213.6,0,0,0,0,0,0
"398",430,2.8,"MF",0,0,0.595,0.608,0.672,0.716,1866.64,2979.08,2028.88,2191.96,3138.8,3833.6,1835.388,2932.72,1966.376,2124.047,3138.8,3833.6,2034.92,3025.44,2230.44,2264.28,3138.8,3833.6,0,0,0,0,0,0
"399",430,2.8,"FP",0.002,0.001,0.016,0.009,0.522,0.547,2063.1,3207,1939.4,1944.6,3833.6,4955.8,2054.06,3190.5,1921.32,1922.36,3833.6,4955.8,2074.4,3230.1,2087.96,2096.28,3833.6,4955.8,0.002,0.001,0.864,0.864,0.002,0.002
"400",430,12.9499,"KK",0,0.006,0.666,0.681,0.71,0.738,1763.34,2637.52,2017.48,2170.82,2748.4,3213.6,1728.42,2598,1947.64,2098.46,2748.4,3213.6,1935.2,2814.12,2226.2,2382.2,2748.4,3213.6,0,0,0,0,0,0
"401",430,12.9499,"MF",0.009,0.143,0.655,0.681,0.703,0.746,2359.2,3691.52,2744,2945.6,3138.8,3833.6,2182.6,3510.16,2525.8,2855.2,3138.8,3833.6,2402.88,3742.76,2831.36,3175.52,3138.8,3833.6,0,0,0,0,0,0
"402",430,12.9499,"FP",0,0,0.401,0.424,0.558,0.577,2101.52,3444.3,2151.24,2174.12,3833.6,4955.8,2083.3835,3273,1998.047,2016.741,3833.6,4955.8,2121.86,3480.6825,2191.92,2224.16,3833.6,4955.8,0,0,0.088,0.088,0,0
"403",430,49.7,"KK",0.094,0.402,0.779,0.795,0.803,0.819,2123.38,3140.48,2602.56,2907.14,2748.4,3213.6,2082.5915,3100.96,2520.983,2822.6195,2748.4,3213.6,2293.3485,3175.84,2807.497,3114.6005,2748.4,3213.6,0,0,0,0,0,0
"404",430,49.7,"MF",0.342,0.606,0.725,0.747,0.755,0.777,2714.68,4319.78,3319.96,3829.72,3138.8,3833.6,2673.08,4146.899,3236.76,3604.32,3138.8,3833.6,2876.772,4357.6,3509.144,4023.593,3273.8,3968.6,0,0,0,0,0,0
"405",430,49.7,"FP",0,0,0.564,0.566,0.65,0.688,2198.7,3803.7,2345.6,2548.2,3833.6,4955.8,2167.06,3750.9,2282.32,2470.36,3833.6,4955.8,2367.6,4001.4,2548.4,2766.6,3833.6,4955.8,0,0,0,0,0,0
"406",430,124.7,"KK",0.488,0.707,0.839,0.829,0.818,0.824,2392.24,3390.92,3005.28,3319.52,2748.4,3213.6,2359.26,3358.68,2939.32,3251.18,2748.4,3213.6,2429.1,3421.08,3079,3530.9,2748.4,3213.6,0,0,0,0,0,0
"407",430,124.7,"MF",0.573,0.734,0.717,0.74,0.764,0.775,3099.08,4548.72,3818.76,4348.32,3273.8,4103.6,2928.72,4516.939,3613.04,4271.48,3273.8,4103.6,3130.28,4578.061,3881.16,4416.12,3408.8,4103.6,0,0,0,0,0,0
"408",430,124.7,"FP",0,0.006,0.618,0.645,0.699,0.726,2458,4314.6,2729.2,3124,3833.6,4955.8,2417.32,4248.5175,2647.84,2888.92,3833.6,4955.8,2638.2,4515.6,2954.6,3235.2,3833.6,4955.8,0,0,0,0,0,0
"409",440,2.8,"KK",0,0,0.549,0.542,0.651,0.684,1612.02,2286.2,1695.44,1701.46,2787.2,3253.8,1588.74,2122.028,1648.88,1653.22,2787.2,3253.8,1635.3,2317.4,1742,1749.7,2787.2,3253.8,0,0,0,0,0,0
"410",440,2.8,"MF",0,0,0.584,0.622,0.665,0.685,1889.52,3008.36,2053.84,2217.28,3180.4,3878.8,1858.32,2966.88,1991.44,2149.48,3180.4,3878.8,2059.88,3052.28,2259.56,2294.12,3180.4,3878.8,0,0,0,0,0,0
"411",440,2.8,"FP",0.004,0,0.012,0.003,0.498,0.532,2220.7,3240,2101.52,2107.76,4013.8,5146.4,2211.66,3223.5,2083.327,2085.381,4013.8,5146.4,2232,3263.1,2245.56,2253.88,4013.8,5146.4,0.005,0,0.876,0.876,0.005,0.005
"412",440,12.9499,"KK",0,0.005,0.633,0.665,0.735,0.753,1786.62,2666.64,2044.64,2198.26,2787.2,3253.8,1749.76,2627.12,1970.92,2121.88,2787.2,3253.8,1960.42,2843.24,2257.24,2413.66,2787.2,3253.8,0,0,0,0,0,0
"413",440,12.9499,"MF",0.008,0.133,0.681,0.692,0.692,0.734,2388.32,3865.56,2781.44,2984.48,3180.4,3878.8,2213.748,3681.76,2567.296,2898.487,3180.4,3878.8,2432,3916.8,2868.8,3214.4,3180.4,3878.8,0,0,0,0,0,0
"414",440,12.9499,"FP",0,0,0.417,0.431,0.591,0.618,2259.12,3480.6,2308.84,2331.72,4013.8,5146.4,2241.04,3309.3,2155.647,2174.341,4013.8,5146.4,2281.72,3520.2,2354.04,2387.32,4013.8,5146.4,0,0,0.112,0.112,0,0
"415",440,49.7,"KK",0.079,0.383,0.789,0.791,0.798,0.815,2152.48,3175.84,2641.36,2946.64,2787.2,3253.8,2113.68,3136.32,2563.76,2866.24,2787.2,3253.8,2326.28,3213.28,2853.96,3162.04,2787.2,3253.8,0,0,0,0,0,0
"416",440,49.7,"MF",0.316,0.627,0.735,0.748,0.745,0.769,2882.96,4364.92,3500.72,4012.64,3315.4,4148.8,2841.36,4323.44,3417.52,3787.24,3315.4,4148.8,2918.32,4401.52,3571.44,4089.48,3315.4,4148.8,0,0,0,0,0,0
"417",440,49.7,"FP",0,0,0.557,0.587,0.66,0.695,2495.82,3846.6,2647.24,2716.92,4013.8,5146.4,2326.92,3787.2,2444.44,2633.52,4013.8,5146.4,2531.98,4044.3,2719.56,2940.88,4013.8,5146.4,0,0,0,0,0,0
"418",440,124.7,"KK",0.498,0.703,0.825,0.826,0.836,0.838,2427.16,3563.36,3055.72,3506.08,2787.2,3253.8,2390.3,3524.828,2982,3294.7,2787.2,3253.8,2460.14,3593.52,3121.68,3574.42,2787.2,3253.8,0,0,0,0,0,0
"419",440,124.7,"MF",0.585,0.728,0.766,0.784,0.758,0.776,3136.52,4602.4,3872.84,4405.28,3450.4,4148.8,2966.16,4568.24,3667.12,4328.44,3450.4,4148.8,3169.8,4754.48,3939.4,4612.6,3450.4,4148.8,0,0,0,0,0,0
"420",440,124.7,"FP",0,0.003,0.635,0.67,0.686,0.73,2622.38,4360.8,2900.36,3298.28,4013.8,5146.4,2581.7,4298.1,2819,3063.2,4013.8,5146.4,2800.32,4558.5,3121.24,3403.92,4013.8,5146.4,0,0,0,0,0,0
"421",450,2.8,"KK",0,0,0.53,0.556,0.607,0.667,1633.36,2311.16,1718.72,1724.88,2826,3294,1610.08,2144.96,1672.16,1676.64,2826,3294,1658.58,2344.44,1769.16,1777.14,2826,3294,0,0,0,0,0,0
"422",450,2.8,"MF",0,0,0.612,0.639,0.671,0.7,1914.48,3177.52,2082.96,2247.12,3222,4059,1883.28,3131.16,2020.56,2179.32,3222,4059,2084.84,3356.44,2288.68,2323.96,3222,4059,0,0,0,0,0,0
"423",450,2.8,"FP",0.001,0,0.012,0.004,0.501,0.54,2243.3,3408,2124.12,2130.36,4059,5202,2234.26,3391.5,2101.52,2102.56,4059,5202,2254.6,3431.1,2268.16,2276.48,4059,5202,0.005,0,0.862,0.862,0.005,0.005
"424",450,12.9499,"KK",0,0.002,0.672,0.709,0.741,0.776,1946.84,2695.76,2210.68,2364.72,2826,3294,1776.92,2654.16,2005.84,2157.36,2826,3294,1985.64,2876.572,2288.28,2445.12,2826,3294,0,0,0,0,0,0
"425",450,12.9499,"MF",0.012,0.139,0.675,0.698,0.75,0.772,2554.52,3904.6,2958.04,3162.88,3357,4194,2375.788,3718.36,2735.576,3067.847,3357,4194,2594.04,3950.96,3037.08,3383.76,3357,4194,0,0,0,0,0,0
"426",450,12.9499,"FP",0,0,0.398,0.416,0.561,0.577,2283.98,3651.9,2335.96,2359.88,4059,5202,2263.64,3480.6,2178.247,2196.941,4059,5202,2306.58,3694.8,2381.16,2415.48,4059,5202,0,0,0.102,0.102,0,0
"427",450,49.7,"KK",0.066,0.372,0.773,0.792,0.796,0.82,2183.52,3211.2,2684.04,2990.16,2826,3294,2142.7315,3171.68,2602.463,2905.6395,2826,3294,2355.38,3383.692,2892.76,3201.54,2826,3294,0,0,0,0,0,0
"428",450,49.7,"MF",0.341,0.613,0.737,0.746,0.762,0.78,2916.24,4406.4,3546.48,4060.56,3492,4194,2874.64,4367.299,3463.28,3835.16,3357,4194,2953.68,4445.501,3621.36,4141.92,3492,4194,0,0,0,0,0,0
"429",450,49.7,"FP",0,0,0.559,0.591,0.659,0.681,2520.68,4159.5,2674.36,2745.08,4059,5202,2356.2435,3965.1,2480.487,2672.661,4059,5202,2554.58,4218.9,2742.16,2963.48,4059,5202,0,0,0,0,0,0
"430",450,124.7,"KK",0.527,0.729,0.808,0.823,0.855,0.849,2460.14,3601.84,3102.28,3553.62,2826,3294,2425.22,3570.64,3032.44,3346.26,2826,3294,2497,3768.092,3176,3630,2826,3294,0,0,0,0,0,0
"431",450,124.7,"MF",0.579,0.748,0.745,0.779,0.753,0.782,3171.88,4776.44,3922.76,4457.72,3492,4194,3140.68,4747.16,3860.36,4389.92,3492,4194,3209.32,4943.16,3997.64,4674.08,3492,4194,0,0,0,0,0,0
"432",450,124.7,"FP",0,0.001,0.647,0.66,0.72,0.731,2649.5,4677,2932,3332,4059,5202,2611.08,4469.4,2855.16,3102.48,4059,5202,2829.7,4746.3,3157.4,3443.2,4059,5202,0,0,0,0,0,0
"433",460,2.8,"KK",0,0,0.549,0.579,0.626,0.655,1654.7,2336.12,1742,1748.3,2864.8,3334.2,1631.42,2169.868,1695.44,1700.06,2864.8,3334.2,1679.92,2369.4,1792.44,1800.56,2864.8,3334.2,0,0,0,0,0,0
"434",460,2.8,"MF",0,0,0.594,0.629,0.673,0.707,2074.44,3209.24,2247.08,2411.96,3398.6,4239.2,2041.16,3162.819,2180.52,2339.64,3398.6,4239.2,2242.772,3390.6,2448.744,2487.768,3398.6,4239.2,0,0,0,0,0,0
